Voyage_ID,Departure Port,Arrival Port,Sail Date,Sail Time,Ship Code,Customer Number,SeqNo,Booking Status,Reserved Meter,Meters_To_Remove,Accumulated_Removed_Meter,Recommendation_Rank,Risk_Category,NoShow_Rate,Booking_Reliability_Score,Deferral_Candidate_Score,NoShow_Probability,Smart_Deferral_Score
Rostock_Trelleborg_2025-02-15_10:00_SHIP_05,Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,C01122,35,Loaded,15.6,233.5999999999999,56.9,4,High Risk,0.627906976744186,0.3720930232558139,0.6262786802228195,0.5254067598221587,0.565755527982423
Rostock_Trelleborg_2025-02-15_10:00_SHIP_05,Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,C00467,42,Loaded,17.6,233.5999999999999,74.5,5,High Risk,0.75,0.25,0.7475347878371414,0.4436315092653848,0.5651928206940875
Rostock_Trelleborg_2025-02-15_10:00_SHIP_05,Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,C00921,148,Loaded,15.3,233.5999999999999,89.8,6,High Risk,0.71875,0.28125,0.7217428571428571,0.4383843480146811,0.5517277516659516
Rostock_Trelleborg_2025-02-15_10:00_SHIP_05,Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,C00983,135,Loaded,14.2,233.5999999999999,104.0,7,High Risk,0.5869565217391305,0.4130434782608695,0.5821568654627102,0.47630867842889724,0.5186479532424224
Rostock_Trelleborg_2025-02-15_10:00_SHIP_05,Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,C00781,150,Booked,14.4,233.5999999999999,118.4,8,High Risk,0.5757575757575758,0.4242424242424242,0.574557640417304,0.4728677941307988,0.5135437326454009
Rostock_Trelleborg_2025-02-15_10:00_SHIP_05,Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,C01192,48,Loaded,11.2,233.5999999999999,129.6,9,Medium Risk,0.4761904761904761,0.5238095238095238,0.4820442673961908,0.5223802350278247,0.5062458479751711
Rostock_Trelleborg_2025-02-15_10:00_SHIP_05,Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,C01145,96,Loaded,9.3,233.5999999999999,138.9,10,High Risk,0.7358490566037735,0.2641509433962264,0.7416297403325238,0.34125892876747904,0.5014072533934969
Rostock_Trelleborg_2025-02-15_10:00_SHIP_05,Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,C01118,146,Loaded,18.9,233.5999999999999,157.8,11,Medium Risk,0.4736842105263157,0.5263157894736842,0.4754922845118719,0.4918315445455629,0.4852958405320865
Rostock_Trelleborg_2025-02-15_10:00_SHIP_05,Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,C01063,41,Loaded,16.6,233.5999999999999,174.4,12,Medium Risk,0.4651162790697674,0.5348837209302325,0.4677946456006877,0.4904970990551483,0.481416117673364
Rostock_Trelleborg_2025-02-15_10:00_SHIP_05,Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,C00745,14,Loaded,14.4,233.5999999999999,188.8,13,High Risk,0.5277777777777778,0.4722222222222222,0.5306485400367663,0.4368759665367065,0.47438499593673045
Rostock_Trelleborg_2025-02-15_10:00_SHIP_05,Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,C00617,86,Checked In,16.1,233.5999999999999,204.9,14,Medium Risk,0.4571428571428571,0.5428571428571428,0.4574551261199988,0.47276666062384076,0.466642046822304
Rostock_Trelleborg_2025-02-15_10:00_SHIP_05,Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,C00145,161,Loaded,15.7,233.5999999999999,220.6,15,High Risk,0.5333333333333333,0.4666666666666667,0.5268916104307256,0.4255971045049183,0.46611490687524126
Rostock_Trelleborg_2025-02-15_10:00_SHIP_05,Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,C01054,22,Loaded,7.6,233.5999999999999,228.2,16,Medium Risk,0.4210526315789473,0.5789473684210527,0.4199674652170837,0.4933197233404074,0.46397882009107794
Rostock_Trelleborg_2025-02-15_10:00_SHIP_05,Rostock,Trelleborg,2025-02-15,10:00,SHIP_05,C00810,138,Loaded,16.1,233.5999999999999,244.29999999999998,17,Medium Risk,0.4897959183673469,0.5102040816326531,0.4886605768654181,0.4455013037867136,0.4627650130181954
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00253,151,Loaded,13.9,230.80000000000013,13.9,1,High Risk,0.6724137931034483,0.3275862068965517,0.6741304748287266,0.5900874948766297,0.6237046868574685
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00393,106,Loaded,5.1,230.80000000000013,19.0,2,High Risk,0.7777777777777778,0.2222222222222222,0.7725855109411515,0.4422586691476085,0.5743894058650256
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00651,38,Loaded,15.3,230.80000000000013,34.3,3,High Risk,0.6136363636363636,0.3863636363636363,0.6178236220896568,0.5348969054114328,0.5680675920827224
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00246,133,Booked,8.5,230.80000000000013,42.8,4,High Risk,0.5666666666666667,0.4333333333333333,0.5687816418263544,0.5575529271107166,0.5620444129969717
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00152,128,Checked In,14.2,230.80000000000013,57.0,5,High Risk,0.6190476190476191,0.3809523809523809,0.6226611098248052,0.5215038242009333,0.5619667384504821
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00833,100,Loaded,14.2,230.80000000000013,71.2,6,High Risk,0.5853658536585366,0.4146341463414634,0.5894900376083468,0.5299930138831871,0.5537918233732511
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00818,68,Loaded,17.2,230.80000000000013,88.4,7,Medium Risk,0.4864864864864865,0.5135135135135135,0.4886472344143807,0.5543334558561922,0.5280589672794676
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00485,21,Checked In,5.7,230.80000000000013,94.10000000000001,8,Medium Risk,0.4516129032258064,0.5483870967741935,0.4647368760271986,0.565711595050344,0.5253217074410859
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C01197,135,Booked,13.2,230.80000000000013,107.30000000000001,9,High Risk,0.5806451612903226,0.4193548387096774,0.5813403256296116,0.485838032106423,0.5240389495156984
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00610,108,Loaded,15.8,230.80000000000013,123.10000000000001,10,High Risk,0.5405405405405406,0.4594594594594595,0.5439553044648586,0.4869783703130461,0.5097691439737712
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00522,67,Loaded,18.1,230.80000000000013,141.20000000000002,11,Medium Risk,0.4736842105263157,0.5263157894736842,0.4794384904459864,0.5228975806292563,0.5055139445559483
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00475,10,Loaded,10.9,230.80000000000013,152.10000000000002,12,Medium Risk,0.4651162790697674,0.5348837209302325,0.4629603031506891,0.5045690587777102,0.4879255565269017
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00236,4,Loaded,20.2,230.80000000000013,172.3,13,Medium Risk,0.4102564102564102,0.5897435897435898,0.409571834601632,0.510995330530925,0.4704259321592078
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00846,25,Loaded,6.0,230.80000000000013,178.3,14,High Risk,0.5609756097560976,0.4390243902439024,0.5585916193442396,0.4098572238203201,0.4693509820298879
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00639,15,Loaded,13.0,230.80000000000013,191.3,15,Medium Risk,0.4210526315789473,0.5789473684210527,0.4251818453327167,0.4926028038878338,0.46563442046578696
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00800,164,Loaded,11.9,230.80000000000013,203.20000000000002,16,Medium Risk,0.4,0.6,0.4024247355573637,0.5039959707224729,0.46336747665642924
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C00200,81,Loaded,15.5,230.80000000000013,218.70000000000002,17,Medium Risk,0.3902439024390244,0.6097560975609756,0.3922758262799062,0.5082932165453131,0.4618862604391504
Trelleborg_Travemünde_2025-01-19_10:00_SHIP_05,Trelleborg,Travemünde,2025-01-19,10:00,SHIP_05,C01088,70,Loaded,13.6,230.80000000000013,232.3,18,Medium Risk,0.4038461538461538,0.5961538461538461,0.4110313065409288,0.487750812793097,0.45706301029222973
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C00630,80,Loaded,19.0,229.0999999999999,19.0,1,High Risk,0.78125,0.21875,0.7908755038065383,0.4998017271311025,0.6162312378012769
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C00782,131,Loaded,11.7,229.0999999999999,30.7,2,High Risk,0.6153846153846154,0.3846153846153846,0.6231031468531469,0.54829569934929,0.5782186783508327
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C01196,134,Loaded,17.0,229.0999999999999,47.7,3,High Risk,0.6808510638297872,0.3191489361702128,0.6837247316189959,0.4939565015867967,0.5698637935996764
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C01076,122,Loaded,4.0,229.0999999999999,51.7,4,High Risk,0.6666666666666666,0.3333333333333333,0.6649652260307998,0.4731089862865822,0.5498514821842693
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C01026,69,Loaded,11.4,229.0999999999999,63.1,5,High Risk,0.7894736842105263,0.2105263157894736,0.7892691794245462,0.3499498880193287,0.5256776045814158
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C00790,160,Checked In,11.4,229.0999999999999,74.5,6,High Risk,0.5384615384615384,0.4615384615384615,0.5309981443103471,0.520461806483208,0.5246763416140636
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C00953,50,Loaded,16.6,229.0999999999999,91.1,7,High Risk,0.6060606060606061,0.3939393939393939,0.6078890689154808,0.45663280990719324,0.5171353135105082
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C00122,148,Loaded,5.4,229.0999999999999,96.5,8,High Risk,0.5869565217391305,0.4130434782608695,0.5874076723106336,0.4652216659647027,0.5140960685030751
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C00648,33,Loaded,20.7,229.0999999999999,117.2,9,High Risk,0.7428571428571429,0.2571428571428571,0.7427913685668128,0.3487409187998919,0.5063610987066602
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C00150,63,Loaded,14.4,229.0999999999999,131.6,10,Medium Risk,0.4883720930232558,0.5116279069767442,0.4871496670199162,0.5175628662953664,0.5053975865851863
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C01145,163,Checked In,13.5,229.0999999999999,145.1,11,High Risk,0.7358490566037735,0.2641509433962264,0.7416297403325238,0.33619009399417393,0.4983659525295139
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C00104,24,Loaded,13.1,229.0999999999999,158.2,12,Medium Risk,0.4705882352941176,0.5294117647058824,0.4753498985801217,0.5121562391833199,0.4974337029420406
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C00846,168,Loaded,22.7,229.0999999999999,180.89999999999998,13,High Risk,0.5609756097560976,0.4390243902439024,0.5585916193442396,0.45093516176823156,0.4939977447986348
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C00298,90,Loaded,11.6,229.0999999999999,192.49999999999997,14,High Risk,0.5319148936170213,0.4680851063829787,0.5308743615388952,0.4685077352265388,0.4934543857514814
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C00713,19,Loaded,14.5,229.0999999999999,206.99999999999997,15,High Risk,0.5151515151515151,0.4848484848484848,0.5112170529892048,0.4512185061909161,0.47521792491023157
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C00656,51,Checked In,17.7,229.0999999999999,224.69999999999996,16,High Risk,0.6888888888888889,0.3111111111111111,0.6938063900810683,0.322813101533732,0.4712104169526665
Trelleborg_Swinoujscie_2024-01-05_14:00_SHIP_04,Trelleborg,Swinoujscie,2024-01-05,14:00,SHIP_04,C01176,25,Loaded,16.9,229.0999999999999,241.59999999999997,17,Medium Risk,0.4038461538461538,0.5961538461538461,0.4077369669422308,0.502284979701453,0.46446577459776417
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C00847,102,Loaded,15.1,228.0999999999999,15.1,1,High Risk,0.5833333333333334,0.4166666666666667,0.5853755959283597,0.5029858202800971,0.5359417305394021
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C01192,104,Loaded,15.2,228.0999999999999,30.299999999999997,2,Medium Risk,0.4761904761904761,0.5238095238095238,0.4820442673961908,0.52215776610316,0.5061123666203724
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C00271,1,Loaded,11.4,228.0999999999999,41.699999999999996,3,High Risk,0.6222222222222222,0.3777777777777777,0.6330349114227882,0.40467209389197323,0.4960172209042992
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C00380,75,Loaded,16.8,228.0999999999999,58.5,4,High Risk,0.65625,0.34375,0.6596437346437347,0.3834464214762626,0.4939253467432515
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C00222,135,Loaded,10.8,228.0999999999999,69.3,5,High Risk,0.5416666666666666,0.4583333333333333,0.5439102564102565,0.45488486659508554,0.49049502252115396
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C00970,50,Loaded,13.2,228.0999999999999,82.5,6,High Risk,0.54,0.46,0.5388157118459868,0.4483632856863847,0.48454425615022556
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C00940,94,Loaded,14.4,228.0999999999999,96.9,7,Medium Risk,0.4523809523809524,0.5476190476190477,0.4461207002081038,0.508832350847441,0.48374769059170614
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C00271,35,Loaded,16.5,228.0999999999999,113.4,8,High Risk,0.6222222222222222,0.3777777777777777,0.6330349114227882,0.38385762156698916,0.4835285375093088
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C01184,64,Loaded,11.9,228.0999999999999,125.30000000000001,9,Medium Risk,0.4523809523809524,0.5476190476190477,0.4549910545793201,0.5005455149602096,0.4823237308078538
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C01040,44,Loaded,9.2,228.0999999999999,134.5,10,High Risk,0.5526315789473685,0.4473684210526316,0.5514302729120891,0.424200226103831,0.47509224482713425
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C00954,65,Loaded,15.2,228.0999999999999,149.7,11,Medium Risk,0.4210526315789473,0.5789473684210527,0.4235409336573687,0.5012000861339092,0.470136425143293
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C01087,17,Loaded,13.4,228.0999999999999,163.1,12,High Risk,0.6590909090909091,0.3409090909090909,0.6605507355714826,0.33868680181309835,0.4674323753164521
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C00605,127,Loaded,9.8,228.0999999999999,172.9,13,Medium Risk,0.4444444444444444,0.5555555555555556,0.4465089176083744,0.47476811865582846,0.46346443823684685
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C00268,66,Booked,7.7,228.0999999999999,180.6,14,Medium Risk,0.3809523809523809,0.6190476190476191,0.3801785053015016,0.5090506643927832,0.4575018007562706
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C00809,93,Loaded,18.1,228.0999999999999,198.7,15,Medium Risk,0.3611111111111111,0.6388888888888888,0.3637377401585382,0.514518048870472,0.4542059253856985
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C00676,96,Booked,7.0,228.0999999999999,205.7,16,Medium Risk,0.3684210526315789,0.631578947368421,0.3736895107860285,0.505842392827651,0.45298124001100193
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C00875,36,Loaded,17.8,228.0999999999999,223.5,17,Medium Risk,0.4222222222222222,0.5777777777777777,0.4310687264142175,0.46165460723971385,0.4494202549095153
Trelleborg_Rostock_2025-10-16_10:00_SHIP_01,Trelleborg,Rostock,2025-10-16,10:00,SHIP_01,C00370,101,Booked,11.1,228.0999999999999,234.6,18,Medium Risk,0.4285714285714285,0.5714285714285714,0.4310128112158569,0.45831102348615055,0.4473917385780331
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00090,33,Loaded,12.9,228.0,12.9,1,High Risk,0.7222222222222222,0.2777777777777778,0.7175092945078919,0.550997163171224,0.6176020157058912
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00128,60,Loaded,14.9,228.0,27.8,2,High Risk,0.7647058823529411,0.2352941176470588,0.7677829603033455,0.42957455053072074,0.5648579144397706
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00543,100,Loaded,14.2,228.0,42.0,3,High Risk,0.6285714285714286,0.3714285714285714,0.6420129491205158,0.5103318360468736,0.5630042812763305
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00051,74,Loaded,12.4,228.0,54.4,4,High Risk,0.7647058823529411,0.2352941176470588,0.7650070983272637,0.4274453078863839,0.5624700240627358
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00249,148,Loaded,20.3,228.0,74.7,5,High Risk,0.7142857142857143,0.2857142857142857,0.7116468414366555,0.45386758977161074,0.5569792904376286
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00642,89,Loaded,16.2,228.0,90.9,6,High Risk,0.5853658536585366,0.4146341463414634,0.5787515223330371,0.5068612249683432,0.5356173439142207
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00648,14,Loaded,13.5,228.0,104.4,7,High Risk,0.7428571428571429,0.2571428571428571,0.7427913685668128,0.3924026584286216,0.5325581424838981
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00453,161,Loaded,13.6,228.0,118.0,8,High Risk,0.696969696969697,0.303030303030303,0.6927320075757576,0.39231607313162004,0.512482446909275
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00931,16,Loaded,17.0,228.0,135.0,9,High Risk,0.5675675675675675,0.4324324324324324,0.561643934213841,0.47832240842277757,0.5116510187392029
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00365,165,Loaded,12.4,228.0,147.4,10,High Risk,0.5740740740740741,0.4259259259259259,0.5795858358358359,0.46469455096784834,0.5106510649150433
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00541,30,Loaded,15.6,228.0,163.0,11,High Risk,0.625,0.375,0.6327113062568606,0.4066138713647337,0.49705284532158445
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00929,23,Loaded,15.0,228.0,178.0,12,High Risk,0.5428571428571428,0.4571428571428571,0.5426511183772679,0.4495422853787449,0.48678581857815406
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00776,115,Checked In,15.8,228.0,193.8,13,Medium Risk,0.45,0.55,0.4521965317919075,0.5091548701587874,0.48637153481203543
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00745,58,Loaded,13.7,228.0,207.5,14,High Risk,0.5277777777777778,0.4722222222222222,0.5306485400367663,0.44457261879748716,0.47900298729319885
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00116,183,Loaded,14.4,228.0,221.9,15,Medium Risk,0.4666666666666667,0.5333333333333333,0.4669382599084162,0.48383178924089554,0.4770743775079038
Travemünde_Klaipeda_2024-09-28_10:00_SHIP_05,Travemünde,Klaipeda,2024-09-28,10:00,SHIP_05,C00712,178,Loaded,18.6,228.0,240.5,16,Medium Risk,0.4772727272727273,0.5227272727272727,0.4764364961086272,0.4773550734499928,0.4769876425134466
Swinoujscie_Trelleborg_2025-02-18_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,C00090,176,Loaded,15.0,227.69999999999985,15.0,1,High Risk,0.7222222222222222,0.2777777777777778,0.7175092945078919,0.566157814814903,0.6266984066920985
Swinoujscie_Trelleborg_2025-02-18_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,C00916,163,Loaded,7.8,227.69999999999985,22.8,2,High Risk,0.7777777777777778,0.2222222222222222,0.7801449374133897,0.4672227983428263,0.5923916539710516
Swinoujscie_Trelleborg_2025-02-18_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,C00540,34,Booked,18.8,227.69999999999985,41.6,3,High Risk,0.723404255319149,0.2765957446808511,0.7262724996627723,0.49663115022153753,0.5884876899980314
Swinoujscie_Trelleborg_2025-02-18_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,C01196,145,Loaded,10.2,227.69999999999985,51.8,4,High Risk,0.6808510638297872,0.3191489361702128,0.6837247316189959,0.5102277285275997,0.5796265297641582
Swinoujscie_Trelleborg_2025-02-18_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,C00949,55,Loaded,16.8,227.69999999999985,68.6,5,High Risk,0.7435897435897436,0.2564102564102564,0.7469824724170236,0.463491609759501,0.5768879548225101
Swinoujscie_Trelleborg_2025-02-18_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,C01152,86,Checked In,18.0,227.69999999999985,86.6,6,High Risk,0.8,0.2,0.8018290960451978,0.4252601267169583,0.5758877144482542
Swinoujscie_Trelleborg_2025-02-18_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,C00093,103,Loaded,16.1,227.69999999999985,102.69999999999999,7,High Risk,0.7674418604651163,0.2325581395348837,0.7686743352220162,0.447168393260968,0.5757707700453873
Swinoujscie_Trelleborg_2025-02-18_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,C01112,116,Loaded,14.7,227.69999999999985,117.39999999999999,8,High Risk,0.6190476190476191,0.3809523809523809,0.624666769330801,0.5302625862551499,0.5680242594854104
Swinoujscie_Trelleborg_2025-02-18_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,C00076,184,Loaded,13.2,227.69999999999985,130.6,9,High Risk,0.6458333333333334,0.3541666666666667,0.6451131837170893,0.5153201454301161,0.5672373607449053
Swinoujscie_Trelleborg_2025-02-18_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,C00743,15,Loaded,14.4,227.69999999999985,145.0,10,High Risk,0.6666666666666666,0.3333333333333333,0.6732571428571429,0.4873495993623616,0.5617126167602742
Swinoujscie_Trelleborg_2025-02-18_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,C00949,127,Loaded,8.9,227.69999999999985,153.9,11,High Risk,0.7435897435897436,0.2564102564102564,0.7469824724170236,0.43347775760827295,0.5588796435317732
Swinoujscie_Trelleborg_2025-02-18_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,C00897,66,Checked In,17.8,227.69999999999985,171.70000000000002,12,High Risk,0.5384615384615384,0.4615384615384615,0.5494246929541047,0.525686562874155,0.5351818149061349
Swinoujscie_Trelleborg_2025-02-18_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,C00524,92,Checked In,15.3,227.69999999999985,187.00000000000003,13,High Risk,0.6842105263157895,0.3157894736842105,0.6908869395711501,0.4237008584806793,0.5305752909168676
Swinoujscie_Trelleborg_2025-02-18_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-02-18,06:00,SHIP_05,C00660,99,Loaded,12.7,227.69999999999985,199.70000000000002,14,High Risk,0.6097560975609756,0.3902439024390244,0.6105270796106994,0.4745252382563397,0.5289259747980836
