Voyage_ID,Departure Port,Arrival Port,Sail Date,Sail Time,Ship Code,Customer Number,SeqNo,Booking Status,Reserved Meter,Meters_To_Remove,Accumulated_Removed_Meter,Recommendation_Rank,NoShow_Rate,Booking_Reliability_Score,Meter_Utilization_Rate,Risk_Category,Deferral_Candidate_Score
Travemünde_Trelleborg_2024-05-25_08:00_SHIP_05,Travemünde,Trelleborg,2024-05-25,08:00,SHIP_05,C00673,165,Loaded,16.4,190.0999999999999,120.1,10,0.6304347826086957,0.3695652173913043,0.3440789473684211,High Risk,0.6355320366132723
Travemünde_Trelleborg_2024-05-25_08:00_SHIP_05,Travemünde,Trelleborg,2024-05-25,08:00,SHIP_05,C00739,35,Loaded,17.7,190.0999999999999,137.79999999999998,11,0.5555555555555556,0.4444444444444444,0.4624083769633507,High Risk,0.5519627690517743
Travemünde_Trelleborg_2024-05-25_08:00_SHIP_05,Travemünde,Trelleborg,2024-05-25,08:00,SHIP_05,C00448,48,Loaded,15.4,190.0999999999999,153.2,12,0.5531914893617021,0.4468085106382978,0.4564216778025241,High Risk,0.5512688559288569
Travemünde_Trelleborg_2024-05-25_08:00_SHIP_05,Travemünde,Trelleborg,2024-05-25,08:00,SHIP_05,C00970,114,Loaded,13.5,190.0999999999999,166.7,13,0.54,0.46,0.4659214407700667,High Risk,0.5388157118459868
Travemünde_Trelleborg_2024-05-25_08:00_SHIP_05,Travemünde,Trelleborg,2024-05-25,08:00,SHIP_05,C00970,115,Loaded,10.2,190.0999999999999,176.89999999999998,14,0.54,0.46,0.4659214407700667,High Risk,0.5388157118459868
Travemünde_Trelleborg_2024-05-25_08:00_SHIP_05,Travemünde,Trelleborg,2024-05-25,08:00,SHIP_05,C00033,176,Loaded,13.6,190.0999999999999,190.49999999999997,15,0.5348837209302325,0.4651162790697674,0.4537690918048941,High Risk,0.5371531583832072
Trelleborg_Rostock_2025-05-05_08:00_SHIP_02,Trelleborg,Rostock,2025-05-05,08:00,SHIP_02,C00357,13,Checked In,20.3,189.69999999999985,20.3,1,0.7297297297297297,0.2702702702702703,0.2279792746113989,High Risk,0.7381879288615041
Trelleborg_Rostock_2025-05-05_08:00_SHIP_02,Trelleborg,Rostock,2025-05-05,08:00,SHIP_02,C00175,66,Loaded,13.9,189.69999999999985,34.2,2,0.6923076923076923,0.3076923076923077,0.2642689601250977,High Risk,0.7009923618211343
Trelleborg_Rostock_2025-05-05_08:00_SHIP_02,Trelleborg,Rostock,2025-05-05,08:00,SHIP_02,C01076,80,Checked In,15.0,189.69999999999985,49.2,3,0.6666666666666666,0.3333333333333333,0.3418405365126677,High Risk,0.6649652260307998
Trelleborg_Rostock_2025-05-05_08:00_SHIP_02,Trelleborg,Rostock,2025-05-05,08:00,SHIP_02,C00262,146,Loaded,10.4,189.69999999999985,59.6,4,0.65,0.35,0.345861944344055,High Risk,0.650827611131189
Trelleborg_Rostock_2025-05-05_08:00_SHIP_02,Trelleborg,Rostock,2025-05-05,08:00,SHIP_02,C00337,56,Checked In,14.0,189.69999999999985,73.6,5,0.6388888888888888,0.3611111111111111,0.4012660812742495,High Risk,0.6308578948562612
Trelleborg_Rostock_2025-05-05_08:00_SHIP_02,Trelleborg,Rostock,2025-05-05,08:00,SHIP_02,C00337,105,Loaded,14.2,189.69999999999985,87.8,6,0.6388888888888888,0.3611111111111111,0.4012660812742495,High Risk,0.6308578948562612
Trelleborg_Rostock_2025-05-05_08:00_SHIP_02,Trelleborg,Rostock,2025-05-05,08:00,SHIP_02,C00085,17,Checked In,10.4,189.69999999999985,98.2,7,0.5806451612903226,0.4193548387096774,0.4198135198135198,High Risk,0.5805534250695541
Trelleborg_Rostock_2025-05-05_08:00_SHIP_02,Trelleborg,Rostock,2025-05-05,08:00,SHIP_02,C00085,114,Loaded,12.2,189.69999999999985,110.4,8,0.5806451612903226,0.4193548387096774,0.4198135198135198,High Risk,0.5805534250695541
Trelleborg_Rostock_2025-05-05_08:00_SHIP_02,Trelleborg,Rostock,2025-05-05,08:00,SHIP_02,C00610,15,Loaded,15.8,189.69999999999985,126.2,9,0.5405405405405406,0.4594594594594595,0.4423856398378691,High Risk,0.5439553044648586
Trelleborg_Rostock_2025-05-05_08:00_SHIP_02,Trelleborg,Rostock,2025-05-05,08:00,SHIP_02,C00606,136,Loaded,16.2,189.69999999999985,142.4,10,0.5365853658536586,0.4634146341463415,0.4298150163220892,High Risk,0.5433052894185091
Trelleborg_Rostock_2025-05-05_08:00_SHIP_02,Trelleborg,Rostock,2025-05-05,08:00,SHIP_02,C00145,95,Loaded,16.0,189.69999999999985,158.4,11,0.5333333333333333,0.4666666666666667,0.4988752811797051,High Risk,0.5268916104307256
Trelleborg_Rostock_2025-05-05_08:00_SHIP_02,Trelleborg,Rostock,2025-05-05,08:00,SHIP_02,C00279,10,Loaded,15.4,189.69999999999985,173.8,12,0.5283018867924528,0.4716981132075472,0.4847753185781354,High Risk,0.5256864457183352
Trelleborg_Rostock_2025-05-05_08:00_SHIP_02,Trelleborg,Rostock,2025-05-05,08:00,SHIP_02,C00536,5,Loaded,17.5,189.69999999999985,191.3,13,0.5102040816326531,0.4897959183673469,0.4461175081192796,High Risk,0.5189397636822666
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C00077,10,Loaded,14.0,189.5999999999999,14.0,1,0.8048780487804879,0.1951219512195122,0.1761666953676597,High Risk,0.8086690999508583
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C00375,48,Checked In,18.3,189.5999999999999,32.3,2,0.7428571428571429,0.2571428571428571,0.2422863924050632,High Risk,0.7458284358047016
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C00240,104,Loaded,12.4,189.5999999999999,44.699999999999996,3,0.7368421052631579,0.2631578947368421,0.2471538744032317,High Risk,0.74004290932988
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C00090,39,Loaded,18.3,189.5999999999999,63.0,4,0.7222222222222222,0.2777777777777778,0.301342416349429,High Risk,0.7175092945078919
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C00801,168,Loaded,13.4,189.5999999999999,76.4,5,0.7105263157894737,0.2894736842105263,0.2735523688509711,High Risk,0.7137105788613847
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C00647,67,Loaded,15.2,189.5999999999999,91.60000000000001,6,0.7,0.3,0.272133402097301,High Risk,0.7055733195805398
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C01094,103,Loaded,11.4,189.5999999999999,103.00000000000001,7,0.7,0.3,0.2925813777441332,High Risk,0.7014837244511734
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C01196,91,Loaded,11.3,189.5999999999999,114.30000000000001,8,0.6808510638297872,0.3191489361702128,0.3047805972241694,High Risk,0.6837247316189959
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C01038,144,Loaded,16.6,189.5999999999999,130.9,9,0.6744186046511628,0.3255813953488372,0.359720176730486,High Risk,0.667590848374833
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C00719,90,Loaded,7.6,189.5999999999999,138.5,10,0.65,0.35,0.3351995665522846,High Risk,0.6529600866895431
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C00541,126,Checked In,14.4,189.5999999999999,152.9,11,0.625,0.375,0.336443468715697,High Risk,0.6327113062568606
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C01122,4,Loaded,12.8,189.5999999999999,165.70000000000002,12,0.627906976744186,0.3720930232558139,0.3802345058626465,High Risk,0.6262786802228195
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C00332,1,Loaded,8.2,189.5999999999999,173.9,13,0.6176470588235294,0.3823529411764705,0.3563585546017169,High Risk,0.6228459361384802
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C00365,80,Loaded,14.7,189.5999999999999,188.6,14,0.5740740740740741,0.4259259259259259,0.3983671171171171,High Risk,0.5795858358358359
Travemünde_Klaipeda_2024-11-22_18:00_SHIP_05,Travemünde,Klaipeda,2024-11-22,18:00,SHIP_05,C00888,53,Loaded,17.8,189.5999999999999,206.4,15,0.5714285714285714,0.4285714285714285,0.4007541478129713,High Risk,0.5769920275802628
Swinoujscie_Trelleborg_2025-08-31_10:00_SHIP_02,Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_02,C01152,51,Loaded,15.0,189.4000000000001,15.0,1,0.8,0.2,0.1908545197740113,High Risk,0.8018290960451978
Swinoujscie_Trelleborg_2025-08-31_10:00_SHIP_02,Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_02,C00675,6,Booked,11.8,189.4000000000001,26.8,2,0.6842105263157895,0.3157894736842105,0.2490429175901672,High Risk,0.6975598375345982
Swinoujscie_Trelleborg_2025-08-31_10:00_SHIP_02,Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_02,C01196,49,Loaded,20.1,189.4000000000001,46.900000000000006,3,0.6808510638297872,0.3191489361702128,0.3047805972241694,High Risk,0.6837247316189959
Swinoujscie_Trelleborg_2025-08-31_10:00_SHIP_02,Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_02,C00743,121,Loaded,17.0,189.4000000000001,63.900000000000006,4,0.6666666666666666,0.3333333333333333,0.3003809523809523,High Risk,0.6732571428571429
Swinoujscie_Trelleborg_2025-08-31_10:00_SHIP_02,Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_02,C00354,129,Loaded,15.6,189.4000000000001,79.5,5,0.6666666666666666,0.3333333333333333,0.3019114951557999,High Risk,0.6729510343021734
Swinoujscie_Trelleborg_2025-08-31_10:00_SHIP_02,Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_02,C00705,35,Checked In,21.7,189.4000000000001,101.2,6,0.6341463414634146,0.3658536585365853,0.3239070090215128,High Risk,0.6425356713664292
Swinoujscie_Trelleborg_2025-08-31_10:00_SHIP_02,Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_02,C00673,112,Loaded,14.4,189.4000000000001,115.60000000000001,7,0.6304347826086957,0.3695652173913043,0.3440789473684211,High Risk,0.6355320366132723
Swinoujscie_Trelleborg_2025-08-31_10:00_SHIP_02,Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_02,C00673,136,Loaded,14.6,189.4000000000001,130.20000000000002,8,0.6304347826086957,0.3695652173913043,0.3440789473684211,High Risk,0.6355320366132723
Swinoujscie_Trelleborg_2025-08-31_10:00_SHIP_02,Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_02,C00271,108,Loaded,10.2,189.4000000000001,140.4,9,0.6222222222222222,0.3777777777777777,0.3237143317749476,High Risk,0.6330349114227882
Swinoujscie_Trelleborg_2025-08-31_10:00_SHIP_02,Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_02,C00337,113,Loaded,16.5,189.4000000000001,156.9,10,0.6388888888888888,0.3611111111111111,0.4012660812742495,High Risk,0.6308578948562612
Swinoujscie_Trelleborg_2025-08-31_10:00_SHIP_02,Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_02,C00651,85,Checked In,15.5,189.4000000000001,172.4,11,0.6136363636363636,0.3863636363636363,0.3654273440971707,High Risk,0.6178236220896568
Swinoujscie_Trelleborg_2025-08-31_10:00_SHIP_02,Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_02,C00888,107,Loaded,9.1,189.4000000000001,181.5,12,0.5714285714285714,0.4285714285714285,0.4007541478129713,High Risk,0.5769920275802628
Swinoujscie_Trelleborg_2025-08-31_10:00_SHIP_02,Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_02,C00246,159,Loaded,18.5,189.4000000000001,200.0,13,0.5666666666666667,0.4333333333333333,0.4227584575348947,High Risk,0.5687816418263544
Trelleborg_Travemünde_2025-07-19_10:00_SHIP_03,Trelleborg,Travemünde,2025-07-19,10:00,SHIP_03,C00630,16,Loaded,17.5,189.30000000000013,17.5,1,0.78125,0.21875,0.1706224809673085,High Risk,0.7908755038065383
Trelleborg_Travemünde_2025-07-19_10:00_SHIP_03,Trelleborg,Travemünde,2025-07-19,10:00,SHIP_03,C00916,43,Loaded,14.1,189.30000000000013,31.6,2,0.7777777777777778,0.2222222222222222,0.2103864240441627,High Risk,0.7801449374133897
Trelleborg_Travemünde_2025-07-19_10:00_SHIP_03,Trelleborg,Travemünde,2025-07-19,10:00,SHIP_03,C00675,138,Loaded,13.1,189.30000000000013,44.7,3,0.6842105263157895,0.3157894736842105,0.2490429175901672,High Risk,0.6975598375345982
Trelleborg_Travemünde_2025-07-19_10:00_SHIP_03,Trelleborg,Travemünde,2025-07-19,10:00,SHIP_03,C00073,143,Booked,18.8,189.30000000000013,63.5,4,0.6904761904761905,0.3095238095238095,0.295249446620126,High Risk,0.6933310630569272
Trelleborg_Travemünde_2025-07-19_10:00_SHIP_03,Trelleborg,Travemünde,2025-07-19,10:00,SHIP_03,C00951,9,Loaded,16.7,189.30000000000013,80.2,5,0.6923076923076923,0.3076923076923077,0.3098348059930849,High Risk,0.691879192647537
Trelleborg_Travemünde_2025-07-19_10:00_SHIP_03,Trelleborg,Travemünde,2025-07-19,10:00,SHIP_03,C01087,150,Loaded,13.2,189.30000000000013,93.4,6,0.6590909090909091,0.3409090909090909,0.333609958506224,High Risk,0.6605507355714826
Trelleborg_Travemünde_2025-07-19_10:00_SHIP_03,Trelleborg,Travemünde,2025-07-19,10:00,SHIP_03,C00084,40,Checked In,13.7,189.30000000000013,107.10000000000001,7,0.6451612903225806,0.3548387096774194,0.3549143795449214,High Risk,0.6451461563490802
Trelleborg_Travemünde_2025-07-19_10:00_SHIP_03,Trelleborg,Travemünde,2025-07-19,10:00,SHIP_03,C00541,124,Booked,9.0,189.30000000000013,116.10000000000001,8,0.625,0.375,0.336443468715697,High Risk,0.6327113062568606
Trelleborg_Travemünde_2025-07-19_10:00_SHIP_03,Trelleborg,Travemünde,2025-07-19,10:00,SHIP_03,C00660,155,Loaded,11.1,189.30000000000013,127.2,9,0.6097560975609756,0.3902439024390244,0.3863889921904054,High Risk,0.6105270796106994
Trelleborg_Travemünde_2025-07-19_10:00_SHIP_03,Trelleborg,Travemünde,2025-07-19,10:00,SHIP_03,C00670,53,Loaded,11.9,189.30000000000013,139.1,10,0.5853658536585366,0.4146341463414634,0.4028387968908415,High Risk,0.5877249235486609
Trelleborg_Travemünde_2025-07-19_10:00_SHIP_03,Trelleborg,Travemünde,2025-07-19,10:00,SHIP_03,C00190,39,Loaded,13.8,189.30000000000013,152.9,11,0.5348837209302325,0.4651162790697674,0.4382583868665239,High Risk,0.5402552993708812
Trelleborg_Travemünde_2025-07-19_10:00_SHIP_03,Trelleborg,Travemünde,2025-07-19,10:00,SHIP_03,C00190,154,Checked In,10.1,189.30000000000013,163.0,12,0.5348837209302325,0.4651162790697674,0.4382583868665239,High Risk,0.5402552993708812
Trelleborg_Travemünde_2025-07-19_10:00_SHIP_03,Trelleborg,Travemünde,2025-07-19,10:00,SHIP_03,C00824,130,Checked In,16.2,189.30000000000013,179.2,13,0.525,0.475,0.4323224852071006,High Risk,0.53353550295858
Trelleborg_Travemünde_2025-07-19_10:00_SHIP_03,Trelleborg,Travemünde,2025-07-19,10:00,SHIP_03,C01059,46,Loaded,11.2,189.30000000000013,190.39999999999998,14,0.5151515151515151,0.4848484848484848,0.4721205597416577,High Risk,0.5176971001728805
Trelleborg_Swinoujscie_2024-07-14_18:00_SHIP_03,Trelleborg,Swinoujscie,2024-07-14,18:00,SHIP_03,C00638,76,Loaded,15.9,189.0,15.9,1,0.7435897435897436,0.2564102564102564,0.2072423398328691,High Risk,0.7534233269052211
Trelleborg_Swinoujscie_2024-07-14_18:00_SHIP_03,Trelleborg,Swinoujscie,2024-07-14,18:00,SHIP_03,C00375,92,Loaded,11.9,189.0,27.8,2,0.7428571428571429,0.2571428571428571,0.2422863924050632,High Risk,0.7458284358047016
Trelleborg_Swinoujscie_2024-07-14_18:00_SHIP_03,Trelleborg,Swinoujscie,2024-07-14,18:00,SHIP_03,C00648,126,Loaded,15.2,189.0,43.0,3,0.7428571428571429,0.2571428571428571,0.2574717285945073,High Risk,0.7427913685668128
Trelleborg_Swinoujscie_2024-07-14_18:00_SHIP_03,Trelleborg,Swinoujscie,2024-07-14,18:00,SHIP_03,C01145,5,Loaded,9.1,189.0,52.1,4,0.7358490566037735,0.2641509433962264,0.2352475247524752,High Risk,0.7416297403325238
Trelleborg_Swinoujscie_2024-07-14_18:00_SHIP_03,Trelleborg,Swinoujscie,2024-07-14,18:00,SHIP_03,C00656,145,Loaded,9.2,189.0,61.3,5,0.6888888888888889,0.3111111111111111,0.2865236051502146,High Risk,0.6938063900810683
Trelleborg_Swinoujscie_2024-07-14_18:00_SHIP_03,Trelleborg,Swinoujscie,2024-07-14,18:00,SHIP_03,C00951,118,Loaded,9.9,189.0,71.2,6,0.6923076923076923,0.3076923076923077,0.3098348059930849,High Risk,0.691879192647537
Trelleborg_Swinoujscie_2024-07-14_18:00_SHIP_03,Trelleborg,Swinoujscie,2024-07-14,18:00,SHIP_03,C00748,91,Loaded,15.7,189.0,86.9,7,0.6842105263157895,0.3157894736842105,0.2982118823303211,High Risk,0.6877260445865674
Trelleborg_Swinoujscie_2024-07-14_18:00_SHIP_03,Trelleborg,Swinoujscie,2024-07-14,18:00,SHIP_03,C00379,30,Checked In,22.0,189.0,108.9,8,0.675,0.325,0.2909686817188638,High Risk,0.6818062636562273
Trelleborg_Swinoujscie_2024-07-14_18:00_SHIP_03,Trelleborg,Swinoujscie,2024-07-14,18:00,SHIP_03,C00829,68,Loaded,18.0,189.0,126.9,9,0.6428571428571429,0.3571428571428571,0.3335069444444444,High Risk,0.6475843253968253
Trelleborg_Swinoujscie_2024-07-14_18:00_SHIP_03,Trelleborg,Swinoujscie,2024-07-14,18:00,SHIP_03,C00829,125,Checked In,10.1,189.0,137.0,10,0.6428571428571429,0.3571428571428571,0.3335069444444444,High Risk,0.6475843253968253
Trelleborg_Swinoujscie_2024-07-14_18:00_SHIP_03,Trelleborg,Swinoujscie,2024-07-14,18:00,SHIP_03,C00337,106,Loaded,19.9,189.0,156.9,11,0.6388888888888888,0.3611111111111111,0.4012660812742495,High Risk,0.6308578948562612
Trelleborg_Swinoujscie_2024-07-14_18:00_SHIP_03,Trelleborg,Swinoujscie,2024-07-14,18:00,SHIP_03,C00427,12,Loaded,9.6,189.0,166.5,12,0.627906976744186,0.3720930232558139,0.3834543370271303,High Risk,0.6256347139899229
Trelleborg_Swinoujscie_2024-07-14_18:00_SHIP_03,Trelleborg,Swinoujscie,2024-07-14,18:00,SHIP_03,C00427,81,Booked,18.8,189.0,185.3,13,0.627906976744186,0.3720930232558139,0.3834543370271303,High Risk,0.6256347139899229
Trelleborg_Swinoujscie_2024-07-14_18:00_SHIP_03,Trelleborg,Swinoujscie,2024-07-14,18:00,SHIP_03,C00161,119,Loaded,17.9,189.0,203.20000000000002,14,0.6190476190476191,0.3809523809523809,0.3487994808565866,High Risk,0.6254781990667779
Klaipeda_Travemünde_2025-03-18_06:00_SHIP_03,Klaipeda,Travemünde,2025-03-18,06:00,SHIP_03,C00878,108,Booked,19.0,188.80000000000013,19.0,1,0.8,0.2,0.1901820546163849,High Risk,0.801963589076723
Klaipeda_Travemünde_2025-03-18_06:00_SHIP_03,Klaipeda,Travemünde,2025-03-18,06:00,SHIP_03,C00058,92,Loaded,17.7,188.80000000000013,36.7,2,0.7419354838709677,0.2580645161290322,0.2519572953736655,High Risk,0.743156928022041
Klaipeda_Travemünde_2025-03-18_06:00_SHIP_03,Klaipeda,Travemünde,2025-03-18,06:00,SHIP_03,C00143,26,Loaded,10.9,188.80000000000013,47.6,3,0.7272727272727273,0.2727272727272727,0.2418222554144884,High Risk,0.7334537307352841
Klaipeda_Travemünde_2025-03-18_06:00_SHIP_03,Klaipeda,Travemünde,2025-03-18,06:00,SHIP_03,C01028,33,Checked In,17.0,188.80000000000013,64.6,4,0.6842105263157895,0.3157894736842105,0.3094759905057513,High Risk,0.6854732229514814
Klaipeda_Travemünde_2025-03-18_06:00_SHIP_03,Klaipeda,Travemünde,2025-03-18,06:00,SHIP_03,C01028,89,Loaded,18.3,188.80000000000013,82.89999999999999,5,0.6842105263157895,0.3157894736842105,0.3094759905057513,High Risk,0.6854732229514814
Klaipeda_Travemünde_2025-03-18_06:00_SHIP_03,Klaipeda,Travemünde,2025-03-18,06:00,SHIP_03,C00356,30,Loaded,20.7,188.80000000000013,103.6,6,0.6744186046511628,0.3255813953488372,0.3270740867190167,High Risk,0.6741200663771268
Klaipeda_Travemünde_2025-03-18_06:00_SHIP_03,Klaipeda,Travemünde,2025-03-18,06:00,SHIP_03,C00719,159,Loaded,16.0,188.80000000000013,119.6,7,0.65,0.35,0.3351995665522846,High Risk,0.6529600866895431
Klaipeda_Travemünde_2025-03-18_06:00_SHIP_03,Klaipeda,Travemünde,2025-03-18,06:00,SHIP_03,C00076,9,Loaded,6.7,188.80000000000013,126.3,8,0.6458333333333334,0.3541666666666667,0.3577674147478868,High Risk,0.6451131837170893
Klaipeda_Travemünde_2025-03-18_06:00_SHIP_03,Klaipeda,Travemünde,2025-03-18,06:00,SHIP_03,C00981,126,Loaded,21.2,188.80000000000013,147.5,9,0.6176470588235294,0.3823529411764705,0.3576585365853659,High Risk,0.6225859397417504
Klaipeda_Travemünde_2025-03-18_06:00_SHIP_03,Klaipeda,Travemünde,2025-03-18,06:00,SHIP_03,C00392,112,Loaded,7.0,188.80000000000013,154.5,10,0.6,0.4,0.3577826601318235,High Risk,0.6084434679736352
Klaipeda_Travemünde_2025-03-18_06:00_SHIP_03,Klaipeda,Travemünde,2025-03-18,06:00,SHIP_03,C00365,102,Loaded,19.3,188.80000000000013,173.8,11,0.5740740740740741,0.4259259259259259,0.3983671171171171,High Risk,0.5795858358358359
Klaipeda_Travemünde_2025-03-18_06:00_SHIP_03,Klaipeda,Travemünde,2025-03-18,06:00,SHIP_03,C00365,142,Loaded,16.4,188.80000000000013,190.20000000000002,12,0.5740740740740741,0.4259259259259259,0.3983671171171171,High Risk,0.5795858358358359
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00548,152,Loaded,13.4,188.5,13.4,1,0.8,0.2,0.1864301917921221,High Risk,0.8027139616415756
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00548,179,Loaded,11.0,188.5,24.4,2,0.8,0.2,0.1864301917921221,High Risk,0.8027139616415756
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00949,94,Loaded,12.3,188.5,36.7,3,0.7435897435897436,0.2564102564102564,0.239446612273856,High Risk,0.7469824724170236
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00058,109,Loaded,12.2,188.5,48.900000000000006,4,0.7419354838709677,0.2580645161290322,0.2519572953736655,High Risk,0.743156928022041
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00052,96,Loaded,12.3,188.5,61.2,5,0.7272727272727273,0.2727272727272727,0.2520893740405936,High Risk,0.7314003070100631
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00907,89,Checked In,9.3,188.5,70.5,6,0.717391304347826,0.2826086956521739,0.2876971608832807,High Risk,0.7163736113016047
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00801,158,Loaded,17.6,188.5,88.1,7,0.7105263157894737,0.2894736842105263,0.2735523688509711,High Risk,0.7137105788613847
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00951,76,Loaded,12.0,188.5,100.1,8,0.6923076923076923,0.3076923076923077,0.3098348059930849,High Risk,0.691879192647537
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00817,85,Loaded,15.4,188.5,115.5,9,0.6764705882352942,0.3235294117647059,0.3037513397642015,High Risk,0.6804262026353951
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00743,188,Loaded,12.2,188.5,127.7,10,0.6666666666666666,0.3333333333333333,0.3003809523809523,High Risk,0.6732571428571429
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00671,37,Loaded,9.0,188.5,136.7,11,0.6451612903225806,0.3548387096774194,0.3132375026818279,High Risk,0.6534815317216989
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00262,128,Booked,14.4,188.5,151.1,12,0.65,0.35,0.345861944344055,High Risk,0.650827611131189
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00084,46,Loaded,8.2,188.5,159.29999999999998,13,0.6451612903225806,0.3548387096774194,0.3549143795449214,High Risk,0.6451461563490802
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00705,124,Loaded,12.3,188.5,171.6,14,0.6341463414634146,0.3658536585365853,0.3239070090215128,High Risk,0.6425356713664292
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00161,125,Booked,9.5,188.5,181.1,15,0.6190476190476191,0.3809523809523809,0.3487994808565866,High Risk,0.6254781990667779
Swinoujscie_Trelleborg_2025-01-08_06:00_SHIP_05,Swinoujscie,Trelleborg,2025-01-08,06:00,SHIP_05,C00161,139,Checked In,11.5,188.5,192.6,16,0.6190476190476191,0.3809523809523809,0.3487994808565866,High Risk,0.6254781990667779
Travemünde_Klaipeda_2024-01-15_10:00_SHIP_02,Travemünde,Klaipeda,2024-01-15,10:00,SHIP_02,C00548,20,Loaded,12.0,188.5,12.0,1,0.8,0.2,0.1864301917921221,High Risk,0.8027139616415756
Travemünde_Klaipeda_2024-01-15_10:00_SHIP_02,Travemünde,Klaipeda,2024-01-15,10:00,SHIP_02,C01152,63,Loaded,15.2,188.5,27.2,2,0.8,0.2,0.1908545197740113,High Risk,0.8018290960451978
Travemünde_Klaipeda_2024-01-15_10:00_SHIP_02,Travemünde,Klaipeda,2024-01-15,10:00,SHIP_02,C01108,39,Loaded,11.4,188.5,38.6,3,0.775,0.225,0.2197642499596318,High Risk,0.7760471500080737
