Departure Port,Arrival Port,Sail Date,Sail Time,Ship Code,Total_Bookings,Loaded_Bookings,NoShow_Count,Booked_Count,CheckedIn_Count,Cancelled_Count,Total_Reserved_Meter,Total_Loaded_Meter,Total_Reserved_Heads,Total_Loaded_Heads,Total_Meter,Total_Head,NoShow_Rate,Capacity_Utilization_Rate,Reservation_Ratio,Overbooked_Flag,Overbooked_Meter,Unused_Capacity_Meter,Voyage_Risk_Category,Wasted_Capacity_Meter,Wasted_Capacity_Rate,Overbooking_Ratio,Overbooking_Extra_Meter,Overbooking_Effectiveness,Utilization_Category,Overbooking_Outcome
Trelleborg,Swinoujscie,2025-11-13,14:00,SHIP_04,155,85,48,6,11,5,2157.5,1147.4,183,113,2200,250,0.3096774193548387,0.5215454545454545,0.9806818181818182,False,0.0,1052.6,High NoShow Risk,1052.6,0.4784545454545454,0.9806818181818182,0.0,0.531819235225956,Low Utilization,Not Overbooked
Rostock,Klaipeda,2024-10-14,14:00,SHIP_03,149,87,36,6,15,5,2059.0,1182.0,177,122,2100,230,0.2416107382550335,0.5628571428571428,0.9804761904761904,False,0.0,918.0,Normal,918.0,0.43714285714285717,0.9804761904761905,0.0,0.5740650801359883,Low Utilization,Not Overbooked
Trelleborg,Rostock,2024-09-04,06:00,SHIP_04,157,100,34,6,11,6,2156.8,1363.5,181,130,2200,250,0.2165605095541401,0.6197727272727273,0.9803636363636364,False,0.0,836.5,Normal,836.5,0.38022727272727275,0.9803636363636364,0.0,0.6321865727002967,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2024-05-29,10:00,SHIP_05,165,87,50,8,15,5,2351.8,1212.2,187,118,2400,280,0.303030303030303,0.5050833333333333,0.9799166666666668,False,0.0,1187.8,High NoShow Risk,1187.8,0.49491666666666667,0.9799166666666668,0.0,0.5154349859681946,Low Utilization,Not Overbooked
Rostock,Klaipeda,2025-08-23,08:00,SHIP_03,153,93,51,1,7,1,2057.6,1172.6,181,118,2100,230,0.3333333333333333,0.5583809523809523,0.9798095238095238,False,0.0,927.4,High NoShow Risk,927.4000000000001,0.4416190476190477,0.9798095238095238,0.0,0.5698872472783826,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2024-11-11,08:00,SHIP_03,146,79,49,4,7,7,2056.7,1089.0,166,96,2100,230,0.3356164383561644,0.5185714285714286,0.9793809523809522,False,0.0,1011.0,High NoShow Risk,1011.0,0.48142857142857143,0.9793809523809522,0.0,0.529488987212525,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2024-11-26,18:00,SHIP_02,143,84,38,8,10,3,1958.1,1108.6,156,102,2000,220,0.2657342657342657,0.5542999999999999,0.97905,False,0.0,891.4000000000001,High NoShow Risk,891.4000000000001,0.44570000000000004,0.97905,0.0,0.5661610745110055,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2024-03-09,14:00,SHIP_04,153,95,38,4,12,4,2153.8,1280.4,170,119,2200,250,0.2483660130718954,0.5820000000000001,0.979,False,0.0,919.6,Normal,919.5999999999999,0.418,0.9790000000000001,0.0,0.5944841675178754,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2025-03-12,10:00,SHIP_02,137,76,47,4,8,2,1958.0,1043.2,167,101,2000,220,0.3430656934306569,0.5216000000000001,0.979,False,0.0,956.8,High NoShow Risk,956.8,0.4784,0.979,0.0,0.532788559754852,Low Utilization,Not Overbooked
Rostock,Klaipeda,2025-09-02,14:00,SHIP_01,127,82,27,3,9,6,1762.1,1100.6,145,104,1800,180,0.2125984251968504,0.6114444444444443,0.9789444444444444,False,0.0,699.4000000000001,Normal,699.4000000000001,0.3885555555555556,0.9789444444444444,0.0,0.6245956529141365,Low Utilization,Not Overbooked
Trelleborg,Rostock,2025-03-07,10:00,SHIP_01,127,67,40,4,10,6,1761.7,931.0,142,87,1800,180,0.3149606299212598,0.5172222222222222,0.9787222222222224,False,0.0,869.0,High NoShow Risk,869.0,0.48277777777777775,0.9787222222222223,0.0,0.5284668218198331,Low Utilization,Not Overbooked
Rostock,Trelleborg,2025-04-10,06:00,SHIP_02,137,84,39,6,4,4,1957.1,1178.3,153,99,2000,220,0.2846715328467153,0.58915,0.97855,False,0.0,821.7,High NoShow Risk,821.7,0.41085000000000005,0.9785499999999999,0.0,0.6020642787798273,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2025-11-25,18:00,SHIP_02,143,86,35,3,11,8,1957.0,1182.0,161,112,2000,220,0.2447552447552447,0.591,0.9785,False,0.0,818.0,Normal,818.0,0.409,0.9785,0.0,0.6039856923863056,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2025-12-13,18:00,SHIP_05,172,104,39,11,12,6,2348.4,1375.2,200,135,2400,280,0.2267441860465116,0.5730000000000001,0.9785,False,0.0,1024.8,Normal,1024.8,0.427,0.9785,0.0,0.5855901890648952,Low Utilization,Not Overbooked
Rostock,Klaipeda,2025-11-22,14:00,SHIP_04,154,91,34,10,14,5,2152.3,1271.4,181,124,2200,250,0.2207792207792207,0.5779090909090909,0.978318181818182,False,0.0,928.6,Normal,928.5999999999999,0.42209090909090907,0.9783181818181819,0.0,0.5907169074943084,Low Utilization,Not Overbooked
Rostock,Klaipeda,2025-07-18,08:00,SHIP_03,146,91,43,3,5,4,2054.4,1234.6,167,107,2100,230,0.2945205479452055,0.5879047619047618,0.9782857142857144,False,0.0,865.4000000000001,High NoShow Risk,865.4000000000001,0.4120952380952381,0.9782857142857143,0.0,0.6009540498442367,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2025-11-15,18:00,SHIP_02,143,79,44,8,6,6,1956.4,1084.1,159,92,2000,220,0.3076923076923077,0.5420499999999999,0.9782,False,0.0,915.9,High NoShow Risk,915.9000000000001,0.45795,0.9782000000000001,0.0,0.5541300347577182,Low Utilization,Not Overbooked
Trelleborg,Swinoujscie,2024-12-11,22:00,SHIP_01,132,80,38,4,8,2,1760.6,1036.7,146,95,1800,180,0.2878787878787879,0.5759444444444445,0.978111111111111,False,0.0,763.3,High NoShow Risk,763.3,0.4240555555555555,0.978111111111111,0.0,0.5888333522662729,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2025-04-21,22:00,SHIP_04,158,96,43,3,13,3,2150.7,1284.3,178,120,2200,250,0.2721518987341772,0.5837727272727272,0.977590909090909,False,0.0,915.7,High NoShow Risk,915.7,0.4162272727272727,0.977590909090909,0.0,0.5971544148416795,Low Utilization,Not Overbooked
Trelleborg,Swinoujscie,2025-09-11,22:00,SHIP_03,145,90,38,5,8,4,2051.9,1238.7,175,117,2100,230,0.2620689655172414,0.5898571428571429,0.977095238095238,False,0.0,861.3,High NoShow Risk,861.3,0.41014285714285714,0.9770952380952381,0.0,0.6036843900774892,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2024-09-26,18:00,SHIP_04,159,93,46,3,9,8,2149.6,1212.5,177,111,2200,250,0.2893081761006289,0.5511363636363636,0.977090909090909,False,0.0,987.5,High NoShow Risk,987.5,0.44886363636363635,0.977090909090909,0.0,0.5640584294752512,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2025-07-05,22:00,SHIP_01,120,74,28,5,10,3,1758.2,1063.0,134,95,1800,180,0.2333333333333333,0.5905555555555555,0.976777777777778,False,0.0,737.0,Normal,737.0,0.40944444444444444,0.9767777777777779,0.0,0.6045956091457172,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2025-05-13,14:00,SHIP_03,149,87,44,4,9,5,2050.5,1158.4,174,114,2100,230,0.2953020134228188,0.5516190476190477,0.9764285714285714,False,0.0,941.6,High NoShow Risk,941.5999999999999,0.4483809523809523,0.9764285714285714,0.0,0.5649353816142405,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2024-08-03,08:00,SHIP_05,168,96,56,3,10,3,2343.3,1296.5,194,127,2400,280,0.3333333333333333,0.5402083333333333,0.976375,False,0.0,1103.5,High NoShow Risk,1103.5,0.45979166666666665,0.9763750000000001,0.0,0.5532795630094312,Low Utilization,Not Overbooked
Rostock,Trelleborg,2025-02-01,06:00,SHIP_03,150,93,39,3,11,4,2050.0,1314.7,172,119,2100,230,0.26,0.6260476190476191,0.9761904761904762,False,0.0,785.3,High NoShow Risk,785.3,0.3739523809523809,0.9761904761904762,0.0,0.6413170731707317,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2025-09-29,18:00,SHIP_05,168,105,38,7,14,4,2342.4,1428.7,194,137,2400,280,0.2261904761904762,0.5952916666666667,0.976,False,0.0,971.3,Normal,971.3,0.40470833333333334,0.9760000000000001,0.0,0.6099299863387978,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2025-03-25,08:00,SHIP_05,167,94,58,5,6,4,2341.3,1281.2,187,114,2400,280,0.3473053892215569,0.5338333333333334,0.9755416666666668,False,0.0,1118.8,High NoShow Risk,1118.8,0.4661666666666667,0.9755416666666668,0.0,0.5472173578781019,Low Utilization,Not Overbooked
Klaipeda,Rostock,2025-11-20,06:00,SHIP_03,148,89,42,4,6,7,2048.6,1198.8,171,108,2100,230,0.2837837837837837,0.5708571428571428,0.9755238095238096,False,0.0,901.2,High NoShow Risk,901.2,0.42914285714285716,0.9755238095238095,0.0,0.5851801230108367,Low Utilization,Not Overbooked
Trelleborg,Rostock,2024-03-21,06:00,SHIP_04,147,85,38,7,10,7,2145.4,1206.0,166,110,2200,250,0.2585034013605442,0.5481818181818182,0.9751818181818184,False,0.0,994.0,High NoShow Risk,994.0,0.45181818181818184,0.9751818181818183,0.0,0.5621329355831081,Low Utilization,Not Overbooked
Klaipeda,Rostock,2025-09-12,08:00,SHIP_04,151,87,48,5,9,2,2144.1,1219.0,173,111,2200,250,0.3178807947019867,0.5540909090909091,0.9745909090909092,False,0.0,981.0,High NoShow Risk,981.0,0.4459090909090909,0.9745909090909091,0.0,0.5685369152558183,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2025-01-11,22:00,SHIP_05,166,94,52,8,9,3,2338.8,1332.5,190,116,2400,280,0.3132530120481928,0.5552083333333333,0.9745,False,0.0,1067.5,High NoShow Risk,1067.5,0.44479166666666664,0.9745,0.0,0.5697366170685821,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2024-02-19,22:00,SHIP_05,168,112,33,2,14,7,2337.6,1526.8,189,146,2400,280,0.1964285714285714,0.6361666666666667,0.974,False,0.0,873.2,Normal,873.2,0.36383333333333334,0.974,0.0,0.6531485284052019,Low Utilization,Not Overbooked
Klaipeda,Rostock,2025-12-09,06:00,SHIP_03,148,90,31,13,8,6,2044.7,1220.5,169,116,2100,230,0.2094594594594594,0.5811904761904761,0.9736666666666668,False,0.0,879.5,Normal,879.5,0.4188095238095238,0.9736666666666667,0.0,0.5969090820169218,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2024-10-18,10:00,SHIP_03,143,84,41,9,6,3,2044.6,1140.4,163,104,2100,230,0.2867132867132867,0.5430476190476191,0.9736190476190476,False,0.0,959.6,High NoShow Risk,959.5999999999999,0.4569523809523809,0.9736190476190476,0.0,0.5577619094199355,Low Utilization,Not Overbooked
Trelleborg,Swinoujscie,2024-05-09,10:00,SHIP_01,129,76,39,3,6,5,1751.5,1001.0,152,93,1800,180,0.3023255813953488,0.5561111111111111,0.9730555555555556,False,0.0,799.0,High NoShow Risk,799.0,0.4438888888888889,0.9730555555555556,0.0,0.5715101341707108,Low Utilization,Not Overbooked
Rostock,Trelleborg,2025-10-30,06:00,SHIP_01,129,69,43,7,8,2,1751.3,932.1,147,90,1800,180,0.3333333333333333,0.5178333333333334,0.9729444444444444,False,0.0,867.9,High NoShow Risk,867.9,0.48216666666666663,0.9729444444444444,0.0,0.5322331981956261,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2024-10-27,06:00,SHIP_01,130,79,39,2,5,5,1751.3,1021.7,147,97,1800,180,0.3,0.5676111111111112,0.9729444444444444,False,0.0,778.3,High NoShow Risk,778.3,0.4323888888888889,0.9729444444444444,0.0,0.5833951921429795,Low Utilization,Not Overbooked
Klaipeda,Rostock,2024-07-26,06:00,SHIP_02,138,77,49,5,3,4,1945.8,1059.3,157,93,2000,220,0.3550724637681159,0.52965,0.9729,False,0.0,940.7,High NoShow Risk,940.7,0.47035000000000005,0.9729,0.0,0.5444033302497687,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2024-06-17,22:00,SHIP_01,125,75,32,9,6,3,1750.6,1010.4,145,95,1800,180,0.256,0.5613333333333334,0.9725555555555556,False,0.0,789.6,High NoShow Risk,789.6,0.4386666666666667,0.9725555555555555,0.0,0.5771735405003999,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2024-02-01,18:00,SHIP_05,171,104,46,6,11,4,2334.0,1375.4,188,126,2400,280,0.2690058479532163,0.5730833333333334,0.9725,False,0.0,1024.6,High NoShow Risk,1024.6,0.4269166666666666,0.9725,0.0,0.5892887746358184,Low Utilization,Not Overbooked
Rostock,Klaipeda,2024-02-28,22:00,SHIP_01,118,78,29,4,6,1,1750.0,1116.5,139,97,1800,180,0.2457627118644068,0.6202777777777778,0.9722222222222222,False,0.0,683.5,Normal,683.5,0.37972222222222224,0.9722222222222222,0.0,0.638,Low Utilization,Not Overbooked
Klaipeda,Rostock,2025-04-23,14:00,SHIP_02,144,93,34,4,13,0,1943.6,1204.6,171,123,2000,220,0.2361111111111111,0.6023,0.9718,False,0.0,795.4000000000001,Normal,795.4000000000001,0.39770000000000005,0.9718,0.0,0.6197777320436304,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2024-08-25,06:00,SHIP_03,150,85,45,6,9,5,2040.7,1166.8,167,106,2100,230,0.3,0.5556190476190476,0.9717619047619048,False,0.0,933.2,High NoShow Risk,933.2,0.4443809523809524,0.9717619047619048,0.0,0.5717645905816631,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2024-01-25,18:00,SHIP_03,146,97,34,3,5,7,2040.3,1314.0,167,117,2100,230,0.2328767123287671,0.6257142857142857,0.9715714285714284,False,0.0,786.0,Normal,786.0,0.3742857142857143,0.9715714285714285,0.0,0.6440229378032643,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2025-11-16,18:00,SHIP_02,143,80,36,7,16,4,1942.9,1056.3,169,117,2000,220,0.2517482517482518,0.52815,0.97145,False,0.0,943.7,High NoShow Risk,943.7,0.47185000000000005,0.97145,0.0,0.5436718307684388,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2025-05-06,18:00,SHIP_03,147,87,39,5,12,4,2039.9,1157.8,168,114,2100,230,0.2653061224489796,0.5513333333333333,0.9713809523809523,False,0.0,942.2,High NoShow Risk,942.2,0.4486666666666667,0.9713809523809525,0.0,0.5675768420020588,Low Utilization,Not Overbooked
Trelleborg,Swinoujscie,2024-08-04,14:00,SHIP_05,165,105,36,6,10,8,2331.0,1437.7,196,135,2400,280,0.2181818181818181,0.5990416666666667,0.97125,False,0.0,962.3,Normal,962.3,0.4009583333333333,0.97125,0.0,0.6167739167739168,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2024-06-01,10:00,SHIP_01,124,72,34,9,6,3,1748.0,1016.5,144,88,1800,180,0.2741935483870967,0.5647222222222222,0.9711111111111111,False,0.0,783.5,High NoShow Risk,783.5,0.43527777777777776,0.9711111111111111,0.0,0.5815217391304348,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2025-01-16,06:00,SHIP_02,135,82,35,6,7,5,1941.5,1162.7,156,102,2000,220,0.2592592592592592,0.58135,0.97075,False,0.0,837.3,High NoShow Risk,837.3,0.41864999999999997,0.97075,0.0,0.5988668555240794,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2025-09-02,18:00,SHIP_04,153,88,39,8,10,8,2135.6,1189.6,176,114,2200,250,0.2549019607843137,0.5407272727272727,0.9707272727272728,False,0.0,1010.4,High NoShow Risk,1010.4000000000001,0.45927272727272733,0.9707272727272727,0.0,0.557033152275707,Low Utilization,Not Overbooked
Rostock,Trelleborg,2025-08-06,14:00,SHIP_04,153,88,37,10,14,4,2135.6,1175.0,169,112,2200,250,0.2418300653594771,0.5340909090909091,0.9707272727272728,False,0.0,1025.0,Normal,1025.0,0.4659090909090909,0.9707272727272727,0.0,0.5501966660423301,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2024-03-25,18:00,SHIP_01,126,76,33,5,8,4,1747.1,1071.8,148,97,1800,180,0.2619047619047619,0.5954444444444444,0.9706111111111112,False,0.0,728.2,High NoShow Risk,728.2,0.40455555555555556,0.9706111111111111,0.0,0.6134737565107893,Low Utilization,Not Overbooked
Rostock,Klaipeda,2024-02-23,06:00,SHIP_01,126,78,33,4,6,5,1747.0,1067.7,139,94,1800,180,0.2619047619047619,0.5931666666666667,0.9705555555555556,False,0.0,732.3,High NoShow Risk,732.3,0.4068333333333333,0.9705555555555555,0.0,0.6111619919862622,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2025-07-06,08:00,SHIP_05,172,105,43,8,11,5,2328.7,1373.6,194,131,2400,280,0.25,0.5723333333333332,0.9702916666666666,False,0.0,1026.4,Normal,1026.4,0.4276666666666667,0.9702916666666666,0.0,0.589857001760639,Low Utilization,Not Overbooked
Trelleborg,Rostock,2024-04-28,10:00,SHIP_01,124,77,30,6,7,4,1746.4,1056.3,142,96,1800,180,0.2419354838709677,0.5868333333333333,0.9702222222222224,False,0.0,743.7,Normal,743.7,0.4131666666666667,0.9702222222222223,0.0,0.6048442510306916,Low Utilization,Not Overbooked
Rostock,Klaipeda,2024-12-10,22:00,SHIP_01,128,81,28,6,5,8,1745.9,1061.6,149,100,1800,180,0.21875,0.5897777777777777,0.9699444444444444,False,0.0,738.4000000000001,Normal,738.4000000000001,0.41022222222222227,0.9699444444444445,0.0,0.6080531531015522,Low Utilization,Not Overbooked
Rostock,Trelleborg,2025-06-01,14:00,SHIP_03,142,88,39,3,7,5,2036.8,1235.0,167,111,2100,230,0.2746478873239437,0.5880952380952381,0.969904761904762,False,0.0,865.0,High NoShow Risk,865.0,0.4119047619047619,0.9699047619047619,0.0,0.6063432835820896,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2024-05-16,18:00,SHIP_03,144,83,46,7,4,4,2036.8,1150.0,168,101,2100,230,0.3194444444444444,0.5476190476190477,0.969904761904762,False,0.0,950.0,High NoShow Risk,950.0,0.4523809523809524,0.9699047619047619,0.0,0.5646111547525531,Low Utilization,Not Overbooked
Rostock,Klaipeda,2024-05-21,22:00,SHIP_03,142,97,32,5,5,3,2036.3,1363.1,162,113,2100,230,0.2253521126760563,0.6490952380952381,0.9696666666666668,False,0.0,736.9000000000001,Normal,736.9000000000001,0.35090476190476194,0.9696666666666667,0.0,0.6694003830476845,Low Utilization,Not Overbooked
Trelleborg,Swinoujscie,2025-03-24,14:00,SHIP_02,139,93,32,2,9,3,1939.1,1304.2,163,119,2000,220,0.2302158273381295,0.6521,0.96955,False,0.0,695.8,Normal,695.8,0.3479,0.9695499999999999,0.0,0.6725800629157858,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2025-08-15,22:00,SHIP_02,135,80,32,7,9,7,1938.5,1096.9,156,104,2000,220,0.237037037037037,0.54845,0.96925,False,0.0,903.1,Normal,903.0999999999999,0.45154999999999995,0.96925,0.0,0.5658498839308744,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2024-12-28,18:00,SHIP_05,164,99,41,7,12,5,2325.4,1342.4,187,126,2400,280,0.25,0.5593333333333333,0.9689166666666668,False,0.0,1057.6,Normal,1057.6,0.44066666666666665,0.9689166666666668,0.0,0.5772770276081535,Low Utilization,Not Overbooked
Trelleborg,Swinoujscie,2024-05-05,22:00,SHIP_01,125,78,32,4,7,4,1743.9,1047.0,143,98,1800,180,0.256,0.5816666666666667,0.9688333333333334,False,0.0,753.0,High NoShow Risk,753.0,0.41833333333333333,0.9688333333333334,0.0,0.6003784620677791,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2024-01-25,06:00,SHIP_05,169,93,55,7,6,8,2325.1,1249.6,199,119,2400,280,0.3254437869822485,0.5206666666666666,0.9687916666666666,False,0.0,1150.4,High NoShow Risk,1150.4,0.4793333333333334,0.9687916666666666,0.0,0.5374392499247344,Low Utilization,Not Overbooked
Rostock,Trelleborg,2024-01-08,14:00,SHIP_02,144,97,32,4,8,3,1937.5,1306.6,168,123,2000,220,0.2222222222222222,0.6533,0.96875,False,0.0,693.4000000000001,Normal,693.4000000000001,0.34670000000000006,0.96875,0.0,0.674374193548387,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2025-01-25,08:00,SHIP_03,152,90,33,10,12,7,2034.3,1180.8,177,117,2100,230,0.2171052631578947,0.5622857142857143,0.9687142857142856,False,0.0,919.2,Normal,919.2,0.4377142857142857,0.9687142857142856,0.0,0.580445362040997,Low Utilization,Not Overbooked
Rostock,Trelleborg,2025-05-03,06:00,SHIP_03,143,84,40,6,6,7,2034.1,1130.8,165,102,2100,230,0.2797202797202797,0.5384761904761904,0.9686190476190476,False,0.0,969.2,High NoShow Risk,969.2,0.46152380952380956,0.9686190476190476,0.0,0.5559215377808367,Low Utilization,Not Overbooked
Klaipeda,Rostock,2025-11-10,14:00,SHIP_04,153,95,39,9,7,3,2130.8,1276.7,177,118,2200,250,0.2549019607843137,0.5803181818181818,0.9685454545454546,False,0.0,923.3,High NoShow Risk,923.3,0.41968181818181816,0.9685454545454546,0.0,0.5991646330016894,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2024-06-11,18:00,SHIP_04,156,91,43,8,11,3,2130.7,1192.9,180,118,2200,250,0.2756410256410256,0.5422272727272728,0.9685,False,0.0,1007.1,High NoShow Risk,1007.0999999999999,0.4577727272727272,0.9684999999999999,0.0,0.5598629558361103,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2024-09-15,06:00,SHIP_04,154,88,55,6,2,3,2129.9,1177.3,180,103,2200,250,0.3571428571428571,0.5351363636363636,0.9681363636363636,False,0.0,1022.7,High NoShow Risk,1022.7,0.46486363636363637,0.9681363636363637,0.0,0.5527489553500163,Low Utilization,Not Overbooked
Rostock,Klaipeda,2024-03-06,14:00,SHIP_05,173,97,47,9,14,6,2323.3,1215.7,193,120,2400,280,0.2716763005780346,0.5065416666666667,0.9680416666666668,False,0.0,1184.3,High NoShow Risk,1184.3,0.49345833333333333,0.9680416666666667,0.0,0.5232643223001765,Low Utilization,Not Overbooked
Klaipeda,Rostock,2025-06-27,06:00,SHIP_01,124,82,34,2,4,2,1742.0,1132.4,144,97,1800,180,0.2741935483870967,0.6291111111111112,0.9677777777777776,False,0.0,667.5999999999999,High NoShow Risk,667.5999999999999,0.3708888888888888,0.9677777777777777,0.0,0.650057405281286,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2025-09-27,10:00,SHIP_04,149,77,48,5,10,9,2128.4,1101.2,176,102,2200,250,0.3221476510067114,0.5005454545454545,0.9674545454545456,False,0.0,1098.8,High NoShow Risk,1098.8,0.49945454545454543,0.9674545454545455,0.0,0.517383950385266,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2024-01-07,18:00,SHIP_05,166,100,45,11,8,2,2321.8,1389.8,192,124,2400,280,0.2710843373493976,0.5790833333333333,0.9674166666666668,False,0.0,1010.2,High NoShow Risk,1010.2,0.42091666666666666,0.9674166666666667,0.0,0.5985873029546042,Low Utilization,Not Overbooked
Trelleborg,Rostock,2025-04-03,10:00,SHIP_05,170,101,42,5,18,4,2320.9,1368.3,192,134,2400,280,0.2470588235294117,0.570125,0.9670416666666668,False,0.0,1031.7,Normal,1031.7,0.429875,0.9670416666666667,0.0,0.5895557757766383,Low Utilization,Not Overbooked
Trelleborg,Rostock,2024-01-11,10:00,SHIP_02,137,82,34,7,13,1,1933.9,1151.9,156,109,2000,220,0.2481751824817518,0.5759500000000001,0.96695,False,0.0,848.0999999999999,Normal,848.0999999999999,0.4240499999999999,0.9669500000000001,0.0,0.5956357619318475,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2024-07-15,06:00,SHIP_05,168,111,33,5,13,6,2320.1,1548.5,189,141,2400,280,0.1964285714285714,0.6452083333333334,0.9667083333333332,False,0.0,851.5,Normal,851.5,0.35479166666666667,0.9667083333333333,0.0,0.6674281280979268,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2025-05-12,14:00,SHIP_02,139,76,34,12,10,7,1933.4,1025.2,154,95,2000,220,0.2446043165467626,0.5126000000000001,0.9667,False,0.0,974.8,Normal,974.8,0.4874,0.9667,0.0,0.5302575773249198,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2025-07-03,08:00,SHIP_04,149,89,47,4,5,4,2126.2,1244.0,171,108,2200,250,0.3154362416107382,0.5654545454545454,0.9664545454545452,False,0.0,956.0,High NoShow Risk,956.0,0.43454545454545457,0.9664545454545453,0.0,0.5850813658169505,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2024-10-01,06:00,SHIP_02,139,84,37,7,4,7,1932.9,1178.6,156,97,2000,220,0.2661870503597122,0.5892999999999999,0.96645,False,0.0,821.4000000000001,High NoShow Risk,821.4000000000001,0.41070000000000007,0.96645,0.0,0.6097573594081431,Low Utilization,Not Overbooked
Rostock,Trelleborg,2024-10-05,22:00,SHIP_04,155,102,34,10,6,3,2124.7,1329.3,174,122,2200,250,0.2193548387096774,0.6042272727272727,0.9657727272727272,False,0.0,870.7,Normal,870.7,0.3957727272727273,0.9657727272727272,0.0,0.6256412670024004,Low Utilization,Not Overbooked
Rostock,Trelleborg,2024-06-17,08:00,SHIP_02,140,81,37,6,13,3,1931.4,1088.3,159,103,2000,220,0.2642857142857143,0.54415,0.9657,False,0.0,911.7,High NoShow Risk,911.7,0.45585000000000003,0.9657,0.0,0.563477270373822,Low Utilization,Not Overbooked
Klaipeda,Rostock,2024-10-02,10:00,SHIP_03,146,84,43,7,6,6,2027.9,1130.1,170,104,2100,230,0.2945205479452055,0.5381428571428571,0.9656666666666668,False,0.0,969.9,High NoShow Risk,969.9000000000001,0.4618571428571429,0.9656666666666667,0.0,0.5572759998027516,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2025-09-09,14:00,SHIP_03,144,89,37,8,4,6,2027.9,1227.3,161,106,2100,230,0.2569444444444444,0.5844285714285714,0.9656666666666668,False,0.0,872.7,High NoShow Risk,872.7,0.4155714285714286,0.9656666666666667,0.0,0.6052073573647615,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2025-12-17,08:00,SHIP_05,168,104,45,12,5,2,2317.4,1430.7,193,124,2400,280,0.2678571428571428,0.596125,0.9655833333333332,False,0.0,969.3,High NoShow Risk,969.3,0.403875,0.9655833333333333,0.0,0.617372917925261,Low Utilization,Not Overbooked
Rostock,Trelleborg,2025-11-17,06:00,SHIP_03,143,79,39,9,6,10,2027.7,1099.8,168,98,2100,230,0.2727272727272727,0.5237142857142857,0.9655714285714286,False,0.0,1000.2,High NoShow Risk,1000.2,0.4762857142857143,0.9655714285714286,0.0,0.5423879272081669,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2025-08-20,10:00,SHIP_04,159,95,40,8,10,6,2123.4,1245.3,184,121,2200,250,0.2515723270440251,0.5660454545454545,0.9651818181818184,False,0.0,954.7,High NoShow Risk,954.7,0.4339545454545455,0.9651818181818183,0.0,0.5864651031364791,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2024-11-10,10:00,SHIP_02,139,79,36,8,12,4,1930.3,1026.4,155,99,2000,220,0.2589928057553957,0.5132000000000001,0.96515,False,0.0,973.6,High NoShow Risk,973.5999999999999,0.48679999999999995,0.96515,0.0,0.531730819043672,Low Utilization,Not Overbooked
